System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
01:52:33:023,302208589918,70.886249, 2900,  19.290, 359.188,  99.775,  12.197, 137.483,  38.190, 60,0,47,  200
01:52:33:123,302457823185,70.986173, 3200,  17.668, 360.954, 100.265,  10.373, 138.520,  38.478, 59,0,47,  200
01:52:33:224,302709900455,71.087238, 2900,  18.456, 362.819, 100.783,  10.421, 139.573,  38.770, 59,0,47,  200
01:52:33:323,302957266006,71.186413, 2500,  11.064, 363.916, 101.088,   5.514, 140.120,  38.922, 56,0,47,  200
01:52:33:423,303206840472,71.286474, 2800,   7.904, 364.707, 101.308,   2.898, 140.410,  39.003, 57,0,47,  200
01:52:33:524,303459186391,71.387646, 2500,   8.430, 365.560, 101.544,   3.696, 140.784,  39.107, 58,0,47,  200
01:52:33:623,303705408351,71.486363, 2500,   3.610, 365.916, 101.643,   0.661, 140.849,  39.125, 55,0,47,  200
01:52:33:725,303961538272,71.589052, 2600,  12.770, 367.228, 102.008,   5.808, 141.445,  39.290, 58,0,47,  200
01:52:33:823,304205618660,71.686910, 2500,  10.866, 368.291, 102.303,   4.420, 141.878,  39.410, 57,0,47,  250
01:52:33:923,304454244354,71.786591, 3000,  12.998, 369.587, 102.663,   6.008, 142.477,  39.577, 59,0,47,  300
01:52:34:023,304702805589,71.886245, 2500,   6.623, 370.247, 102.846,   2.757, 142.751,  39.653, 56,0,47,  200
01:52:34:127,304963343851,71.990702, 2500,  15.041, 371.818, 103.283,   8.016, 143.589,  39.886, 58,0,47,  300
01:52:34:227,305212233313,72.090488,  800,   7.898, 372.606, 103.502,   2.598, 143.848,  39.958, 57,0,47,  300
01:52:34:323,305451209572,72.186300, 3000,  12.646, 373.818, 103.838,   7.249, 144.542,  40.151, 59,0,47,  200
01:52:34:424,305703314574,72.287375, 2700,  21.436, 375.984, 104.440,  13.959, 145.953,  40.543, 59,0,47,  250
01:52:34:525,305956451238,72.388865, 2500,  15.271, 377.534, 104.871,   7.399, 146.704,  40.751, 59,0,47,  350
01:52:34:625,306205798888,72.488835,  800,  14.447, 378.978, 105.272,   7.187, 147.423,  40.951, 58,0,47,  350
01:52:34:727,306459528391,72.590562, 2900,  19.695, 380.982, 105.828,  10.121, 148.452,  41.237, 59,0,47,  450
01:52:34:828,306710661117,72.691247, 3400,  20.169, 383.013, 106.392,  13.022, 149.763,  41.601, 60,0,47,  500
01:52:34:927,306957430165,72.790184, 3300,  21.685, 385.158, 106.988,  13.740, 151.123,  41.979, 60,0,47,  450
01:52:35:023,307197208092,72.886317, 2700,  19.281, 387.012, 107.503,  11.334, 152.212,  42.281, 60,0,47,  350
01:52:35:128,307458842161,72.991213, 3400,  21.368, 389.253, 108.126,  13.296, 153.607,  42.669, 61,0,47,  300
01:52:35:223,307696568271,73.086523, 3400,  21.913, 391.342, 108.706,  13.790, 154.921,  43.034, 59,0,47,  250
01:52:35:327,307955259125,73.190239, 2500,  15.017, 392.899, 109.139,   7.683, 155.718,  43.255, 59,0,47,  350
01:52:35:426,308204263315,73.290072, 2500,   7.371, 393.635, 109.343,   2.968, 156.015,  43.337, 58,0,47,  250
01:52:35:523,308445616789,73.386836, 2500,  13.344, 394.926, 109.702,   6.197, 156.614,  43.504, 58,0,47,  350
01:52:35:627,308705218535,73.490918, 2500,  18.915, 396.895, 110.249,   9.702, 157.624,  43.784, 59,0,47,  450
01:52:35:723,308943034075,73.586264, 3000,   9.566, 397.807, 110.502,   5.880, 158.185,  43.940, 60,0,47,  350
01:52:35:823,309192350097,73.686221, 2800,  19.590, 399.765, 111.046,  11.886, 159.373,  44.270, 58,0,47,  200
01:52:35:924,309444870395,73.787463, 2500,  16.924, 401.478, 111.522,   8.780, 160.262,  44.517, 59,0,47,  300
01:52:36:025,309697918217,73.888917, 2500,  11.763, 402.672, 111.853,   4.260, 160.694,  44.637, 57,0,47,  450
01:52:36:123,309942067069,73.986803, 2500,   5.637, 403.224, 112.007,   1.847, 160.875,  44.687, 58,0,47,  350
01:52:36:223,310191583495,74.086840, 2500,   9.238, 404.148, 112.263,   3.727, 161.247,  44.791, 58,0,47,  350
01:52:36:326,310449037904,74.190061, 2500,  15.931, 405.792, 112.720,   8.677, 162.143,  45.040, 60,0,47,  300
01:52:36:423,310690408025,74.286832,  800,   4.804, 406.257, 112.849,   1.166, 162.256,  45.071, 56,0,47,  200
01:52:36:528,310950982875,74.391303,  800,   4.677, 406.746, 112.985,   1.431, 162.405,  45.113, 56,0,47,  200
01:52:36:623,311187799275,74.486249, 2500,   9.358, 407.634, 113.232,   3.850, 162.771,  45.214, 58,0,47,  200
01:52:36:728,311449822775,74.591301,  800,   4.766, 408.135, 113.371,   1.705, 162.950,  45.264, 57,0,47,  200
01:52:36:823,311687296611,74.686511, 2500,   3.735, 408.490, 113.470,   1.252, 163.069,  45.297, 56,0,47,  200
01:52:36:923,311937531059,74.786836, 2500,   5.183, 409.010, 113.614,   1.860, 163.256,  45.349, 56,0,47,  200
01:52:37:023,312187079469,74.886887, 2700,  10.452, 410.056, 113.904,   3.466, 163.603,  45.445, 58,0,47,  350
01:52:37:123,312436366627,74.986833, 2500,  11.252, 411.181, 114.217,   3.933, 163.996,  45.554, 58,0,47,  450
01:52:37:225,312689098467,75.088159, 2500,   3.818, 411.568, 114.324,   0.797, 164.076,  45.577, 56,0,47,  400
01:52:37:328,312946252350,75.191259,  800,   1.044, 411.675, 114.354,   0.031, 164.080,  45.578, 55,0,47,  400
01:52:37:423,313184902116,75.286940, 2500,   3.077, 411.969, 114.436,   0.616, 164.139,  45.594, 55,0,47,  300
01:52:37:523,313434127447,75.386861, 2500,   5.876, 412.557, 114.599,   1.210, 164.260,  45.628, 55,0,47,  250
01:52:37:623,313682109967,75.486284, 2500,   8.341, 413.386, 114.829,   2.252, 164.483,  45.690, 55,0,47,  350
01:52:37:723,313931663951,75.586336, 2500,   9.024, 414.289, 115.080,   2.565, 164.740,  45.761, 57,0,47,  400
01:52:37:827,314192533613,75.690926, 2500,  13.159, 415.665, 115.463,   7.062, 165.479,  45.966, 59,0,47,  400
01:52:37:923,314431758099,75.786837, 2500,  10.333, 416.656, 115.738,   3.907, 165.854,  46.070, 57,0,47,  350
01:52:38:023,314680073757,75.886393, 2500,  10.385, 417.690, 116.025,   3.342, 166.186,  46.163, 58,0,47,  450
01:52:38:128,314941664238,75.991272,  800,   4.775, 418.191, 116.164,   1.293, 166.322,  46.200, 56,0,47,  450
01:52:38:223,315178400005,76.086186, 2500,   2.992, 418.475, 116.243,   0.672, 166.386,  46.218, 56,0,47,  450
01:52:38:323,315428244124,76.186355, 2500,   5.708, 419.047, 116.402,   1.875, 166.573,  46.270, 56,0,47,  450
01:52:38:423,315678917263,76.286856, 2500,   3.115, 419.360, 116.489,   0.779, 166.652,  46.292, 55,0,47,  450
01:52:38:523,315926710759,76.386203, 2500,   3.019, 419.660, 116.572,   0.732, 166.724,  46.312, 55,0,47,  450
01:52:38:628,316188819713,76.491289,  800,   1.358, 419.802, 116.612,   0.049, 166.730,  46.314, 54,0,47,  400
01:52:38:723,316427145915,76.586841, 2500,   6.121, 420.387, 116.774,   1.743, 166.896,  46.360, 55,0,47,  300
01:52:38:823,316676738613,76.686908, 2800,  13.089, 421.697, 117.138,   5.349, 167.431,  46.509, 57,0,47,  450
01:52:38:926,316932430877,76.789422, 2500,  11.691, 422.895, 117.471,   3.470, 167.787,  46.607, 57,0,47,  550
01:52:39:023,317174771002,76.886583, 2500,  19.231, 424.764, 117.990,   7.883, 168.553,  46.820, 58,0,47,  700
01:52:39:126,317432121013,76.989760, 2700,  23.186, 427.156, 118.654,  10.042, 169.589,  47.108, 59,0,47,  800
01:52:39:223,317673361781,77.086481, 2700,  24.452, 429.521, 119.311,   9.216, 170.480,  47.356, 60,0,47,  950
01:52:39:326,317930308475,77.189497, 2500,  25.755, 432.174, 120.048,   8.400, 171.346,  47.596, 63,0,47, 1050
01:52:39:423,318173466788,77.286986, 2600,  17.809, 433.910, 120.531,   7.708, 172.097,  47.805, 59,0,47, 1000
01:52:39:523,318421697267,77.386508, 2500,  21.072, 436.008, 121.113,   9.408, 173.033,  48.065, 59,0,47,  900
01:52:39:624,318673767435,77.487570, 2800,  21.719, 438.203, 121.723,   8.703, 173.913,  48.309, 59,0,47,  900
01:52:39:723,318921361123,77.586837, 2500,  17.888, 439.978, 122.216,   7.392, 174.647,  48.513, 58,0,47,  900
01:52:39:828,319181844138,77.691271,  800,   8.865, 440.904, 122.473,   3.472, 175.009,  48.614, 57,0,47,  900
01:52:39:928,319431263913,77.791270,  800,   2.116, 441.116, 122.532,   0.296, 175.039,  48.622, 57,0,47,  850
01:52:40:023,319668027791,77.886195, 3000,   5.298, 441.619, 122.672,   3.000, 175.324,  48.701, 57,0,47,  850
01:52:40:127,319929282443,77.990939, 3300,  20.976, 443.816, 123.282,  11.251, 176.502,  49.028, 60,0,47,  700
01:52:40:226,320176425907,78.090025, 2900,  21.941, 445.990, 123.886,  13.505, 177.840,  49.400, 60,0,47,  550
01:52:40:327,320427392441,78.190644, 3300,  19.589, 447.961, 124.434,  11.628, 179.010,  49.725, 62,0,47,  450
01:52:40:427,320676821151,78.290647, 3000,  21.835, 450.144, 125.040,  13.366, 180.347,  50.096, 61,0,47,  350
01:52:40:525,320922411213,78.389110, 3000,  21.264, 452.238, 125.622,  13.021, 181.629,  50.452, 60,0,47,  300
01:52:40:625,321171767089,78.489083, 3000,  16.411, 453.879, 126.077,   8.741, 182.503,  50.695, 62,0,47,  350
01:52:40:725,321420173257,78.588676, 3100,  22.827, 456.152, 126.709,  14.700, 183.967,  51.102, 62,0,47,  300
01:52:40:826,321671410413,78.689404, 3200,  20.735, 458.241, 127.289,  12.829, 185.259,  51.461, 61,0,47,  200
01:52:40:923,321914029275,78.786676, 3000,  23.651, 460.541, 127.928,  16.191, 186.834,  51.898, 63,0,47,  200
01:52:41:024,322165039552,78.887312, 2900,  20.925, 462.647, 128.513,  12.619, 188.104,  52.251, 61,0,47,  250
01:52:41:123,322413416222,78.986893, 3000,  24.646, 465.102, 129.195,  15.946, 189.692,  52.692, 65,0,47,  300
01:52:41:223,322662794936,79.086876, 3000,  23.355, 467.437, 129.844,  15.951, 191.287,  53.135, 62,0,47,  200
01:52:41:324,322913070410,79.187218, 3300,  20.390, 469.483, 130.412,  13.208, 192.612,  53.503, 65,0,47,  200
01:52:41:423,323161533187,79.286833, 3300,  22.605, 471.734, 131.037,  15.555, 194.162,  53.934, 62,0,47,  200
01:52:41:524,323412947729,79.387631, 2500,  18.826, 473.632, 131.564,  11.877, 195.359,  54.266, 60,0,47,  200
01:52:41:626,323666694575,79.489365,  800,   5.949, 474.237, 131.733,   1.980, 195.560,  54.322, 59,0,47,  200
01:52:41:723,323908472185,79.586300, 2500,   3.097, 474.537, 131.816,   1.053, 195.662,  54.351, 58,0,47,  200
01:52:41:825,324163526774,79.688558, 2900,   9.441, 475.503, 132.084,   5.248, 196.199,  54.500, 59,0,47,  200
01:52:41:924,324410384279,79.787530, 3300,  21.276, 477.609, 132.669,  14.239, 197.608,  54.891, 63,0,47,  200
01:52:42:024,324658846520,79.887145, 2500,  10.124, 478.617, 132.949,   5.940, 198.200,  55.056, 59,0,47,  200
01:52:42:123,324906890231,79.986592, 2500,   5.715, 479.185, 133.107,   2.181, 198.417,  55.116, 59,0,47,  200
01:52:42:228,325167985875,80.091272,  800,   4.610, 479.668, 133.241,   1.851, 198.611,  55.170, 58,0,47,  200
01:52:42:325,325409640675,80.188158,  800,   9.991, 480.636, 133.510,   5.433, 199.137,  55.316, 58,0,47,  200
01:52:42:425,325661186575,80.289009, 3400,  16.125, 482.262, 133.962,   9.900, 200.135,  55.593, 60,0,47,  200
01:52:42:526,325911961674,80.389552, 3400,  18.512, 484.124, 134.479,  11.474, 201.289,  55.914, 63,0,47,  200
01:52:42:624,326155392194,80.487149, 3000,  21.268, 486.199, 135.055,  14.124, 202.668,  56.297, 62,0,47,  200
01:52:42:725,326409512723,80.589033, 2500,  15.694, 487.798, 135.500,   9.115, 203.596,  56.555, 61,0,47,  200
01:52:42:825,326658425455,80.688829, 3300,   5.007, 488.298, 135.638,   2.196, 203.815,  56.615, 59,0,47,  200
01:52:42:926,326908656763,80.789153,  800,   3.188, 488.618, 135.727,   1.257, 203.941,  56.650, 57,0,47,  200
01:52:43:024,327153186013,80.887191,  800,   1.173, 488.733, 135.759,   0.114, 203.953,  56.654, 57,0,47,  200
01:52:43:127,327412141588,80.991013,  800,   2.599, 489.003, 135.834,   0.399, 203.994,  56.665, 56,0,47,  200
01:52:43:228,327662173438,81.091257,  800,   1.262, 489.129, 135.869,   0.104, 204.004,  56.668, 56,0,47,  200
01:52:43:325,327906063959,81.189040, 2500,   2.059, 489.330, 135.925,   0.574, 204.061,  56.683, 56,0,47,  200
01:52:43:425,328154915650,81.288810,  800,   1.841, 489.514, 135.976,   0.450, 204.105,  56.696, 56,0,47,  200
01:52:43:528,328410435625,81.391255,  800,   0.997, 489.616, 136.004,   0.015, 204.107,  56.696, 55,0,47,  200
01:52:43:628,328659858263,81.491255,  800,   1.246, 489.741, 136.039,   0.065, 204.114,  56.698, 56,0,47,  200
01:52:43:724,328901199625,81.588015,  800,   1.252, 489.862, 136.073,   0.108, 204.124,  56.701, 55,0,47,  200
01:52:43:824,329149666489,81.687632, 3000,   2.457, 490.107, 136.141,   0.871, 204.211,  56.725, 56,0,47,  200
01:52:43:925,329402688925,81.789075,  800,   1.478, 490.257, 136.182,   0.181, 204.229,  56.730, 55,0,47,  200
01:52:44:023,329645165475,81.886291,  800,   1.059, 490.359, 136.211,   0.025, 204.232,  56.731, 55,0,47,  200
01:52:44:125,329901248738,81.988961, 3000,   9.366, 491.321, 136.478,   3.355, 204.576,  56.827, 56,0,47,  300
01:52:44:225,330150383788,82.088844, 2500,  12.670, 492.587, 136.830,   4.317, 205.007,  56.946, 57,0,47,  400
01:52:44:325,330399693784,82.188801, 2500,  16.665, 494.252, 137.292,   6.693, 205.676,  57.132, 58,0,47,  550
01:52:44:424,330646777324,82.287863, 2500,  16.520, 495.889, 137.747,   6.263, 206.297,  57.305, 58,0,47,  650
01:52:44:527,330902516042,82.390395, 2500,  19.635, 497.902, 138.306,   7.456, 207.061,  57.517, 59,0,47,  800
01:52:44:628,331154115325,82.491268,  800,   7.777, 498.687, 138.524,   1.529, 207.215,  57.560, 57,0,47,  800
01:52:44:725,331396961115,82.588632, 2500,   8.931, 499.556, 138.766,   3.626, 207.568,  57.658, 59,0,47,  800
01:52:44:825,331646933475,82.688852,  800,   7.038, 500.262, 138.962,   2.466, 207.816,  57.727, 57,0,47,  800
01:52:44:928,331902389225,82.791271,  800,   5.295, 500.804, 139.112,   1.433, 207.962,  57.767, 57,0,47,  700
01:52:45:023,332140758235,82.886839, 2500,   4.780, 501.261, 139.239,   1.686, 208.123,  57.812, 57,0,47,  700
01:52:45:123,332390331947,82.986900, 2500,  12.619, 502.523, 139.590,   5.665, 208.690,  57.970, 58,0,47,  500
01:52:45:223,332639687723,83.086873, 2500,  11.511, 503.674, 139.909,   4.594, 209.150,  58.097, 59,0,47,  450
01:52:45:323,332889178509,83.186901, 2500,   8.904, 504.565, 140.157,   3.467, 209.496,  58.193, 59,0,47,  300
01:52:45:423,333138529861,83.286872, 2500,  11.479, 505.712, 140.476,   4.357, 209.932,  58.314, 59,0,47,  300
01:52:45:523,333386419023,83.386257, 2500,  15.369, 507.240, 140.900,   6.342, 210.562,  58.490, 58,0,47,  450
01:52:45:628,333648375238,83.491282,  800,   9.930, 508.283, 141.190,   4.224, 211.006,  58.613, 57,0,47,  450
01:52:45:724,333887550929,83.587174, 3200,  21.247, 510.320, 141.756,  13.809, 212.330,  58.981, 60,0,47,  400
01:52:45:824,334137887563,83.687541, 2500,   9.714, 511.295, 142.026,   4.214, 212.753,  59.098, 58,0,47,  350
01:52:45:925,334390571487,83.788848, 2500,  13.673, 512.680, 142.411,   7.556, 213.519,  59.311, 58,0,47,  300
01:52:46:023,334634705241,83.886728, 2900,  13.510, 514.003, 142.779,   6.620, 214.167,  59.491, 59,0,47,  200
01:52:46:123,334882973807,83.986265, 2500,  16.552, 515.650, 143.236,   8.393, 215.002,  59.723, 60,0,47,  300
01:52:46:226,335139885783,84.089268, 2500,  14.878, 517.183, 143.662,   7.448, 215.769,  59.936, 59,0,47,  250
01:52:46:327,335392912688,84.190713,  800,   8.645, 518.060, 143.905,   2.685, 216.041,  60.011, 57,0,47,  350
01:52:46:425,335637429713,84.288746, 2500,   4.633, 518.514, 144.032,   1.586, 216.197,  60.055, 57,0,47,  350
01:52:46:527,335891953525,84.390792,  800,   4.688, 518.992, 144.165,   1.631, 216.363,  60.101, 58,0,47,  350
01:52:46:624,336134026894,84.487845, 2500,   8.387, 519.806, 144.391,   3.243, 216.678,  60.188, 58,0,47,  300
01:52:46:723,336379810675,84.586386,  800,   4.562, 520.256, 144.515,   0.982, 216.775,  60.215, 58,0,47,  300
01:52:46:824,336631691132,84.687372, 2600,   3.686, 520.628, 144.619,   1.205, 216.897,  60.249, 58,0,47,  200
01:52:46:925,336885303613,84.789052,  800,   3.164, 520.950, 144.708,   0.990, 216.997,  60.277, 56,0,47,  200
01:52:47:024,337130090088,84.887193,  800,   6.472, 521.585, 144.885,   2.942, 217.286,  60.357, 57,0,47,  200
01:52:47:124,337380337838,84.987524,  800,   3.444, 521.930, 144.981,   0.769, 217.363,  60.379, 56,0,47,  200
01:52:47:223,337628518175,85.087026,  800,   1.862, 522.116, 145.032,   0.361, 217.399,  60.389, 56,0,47,  200
01:52:47:328,337888507363,85.191262,  800,   2.052, 522.330, 145.092,   0.485, 217.450,  60.403, 56,0,47,  200
01:52:47:428,338137957250,85.291273,  800,   1.719, 522.502, 145.139,   0.294, 217.479,  60.411, 55,0,47,  200
01:52:47:523,338376339737,85.386847, 2500,   6.382, 523.112, 145.309,   2.447, 217.713,  60.476, 57,0,47,  200
01:52:47:623,338625746155,85.486841, 2500,  11.810, 524.292, 145.637,   5.420, 218.255,  60.626, 58,0,47,  200
01:52:47:723,338873692667,85.586249, 2500,  10.291, 525.315, 145.921,   4.371, 218.689,  60.747, 59,0,47,  200
01:52:47:823,339124019336,85.686612, 3000,   9.716, 526.291, 146.192,   4.261, 219.117,  60.866, 59,0,47,  200
01:52:47:924,339375529125,85.787448,  800,   4.054, 526.699, 146.305,   1.519, 219.270,  60.908, 57,0,47,  200
01:52:48:024,339624318663,85.887195,  800,   2.126, 526.911, 146.364,   0.526, 219.323,  60.923, 56,0,47,  200
01:52:48:123,339872679116,85.986769, 2500,   3.389, 527.249, 146.458,   0.815, 219.404,  60.945, 56,0,47,  200
01:52:48:223,340121193827,86.086405, 2500,   9.656, 528.211, 146.725,   4.219, 219.824,  61.062, 58,0,47,  200
01:52:48:328,340382746238,86.191268,  800,   3.878, 528.618, 146.838,   1.349, 219.966,  61.102, 56,0,47,  200
01:52:48:426,340627180113,86.289268,  800,   1.454, 528.760, 146.878,   0.211, 219.986,  61.107, 56,0,47,  200
01:52:48:523,340869928349,86.386592, 2500,   1.824, 528.938, 146.927,   0.410, 220.026,  61.118, 57,0,47,  200
01:52:48:624,341121776450,86.487565,  800,   1.906, 529.130, 146.981,   0.377, 220.064,  61.129, 56,0,47,  200
01:52:48:723,341369430225,86.586856, 2500,   3.431, 529.471, 147.075,   1.287, 220.192,  61.164, 56,0,47,  200
01:52:48:823,341617335244,86.686247, 2500,  11.394, 530.603, 147.390,   5.025, 220.691,  61.303, 58,0,47,  200
01:52:48:926,341875892539,86.789910, 2500,   7.067, 531.336, 147.593,   2.943, 220.997,  61.388, 57,0,47,  200
01:52:49:024,342118541050,86.887194,  800,   2.852, 531.613, 147.670,   0.796, 221.074,  61.409, 57,0,47,  200
01:52:49:127,342375795913,86.990334,  800,   4.623, 532.090, 147.803,   1.493, 221.228,  61.452, 56,0,47,  200
01:52:49:223,342615120203,87.086285, 2500,   5.239, 532.593, 147.942,   2.287, 221.447,  61.513, 58,0,47,  200
01:52:49:323,342865927201,87.186840, 2500,  10.840, 533.683, 148.245,   4.666, 221.917,  61.644, 58,0,47,  200
01:52:49:423,343115327289,87.286831, 2500,  11.645, 534.847, 148.569,   5.289, 222.445,  61.790, 59,0,47,  200
01:52:49:523,343364745309,87.386830, 2500,  10.874, 535.935, 148.871,   4.622, 222.908,  61.919, 59,0,47,  200
01:52:49:627,343622939336,87.490346, 2500,   7.830, 536.745, 149.096,   3.300, 223.249,  62.014, 58,0,47,  200
01:52:49:723,343862502945,87.586394, 2500,   5.421, 537.266, 149.241,   2.456, 223.485,  62.079, 57,0,47,  200
01:52:49:823,344112127927,87.686475, 2500,   2.721, 537.538, 149.316,   0.873, 223.572,  62.103, 57,0,47,  200
01:52:49:928,344373505325,87.791268,  800,   3.814, 537.938, 149.427,   1.241, 223.703,  62.140, 57,0,47,  200
01:52:50:023,344612562197,87.887112, 2500,   1.028, 538.036, 149.455,   0.024, 223.705,  62.140, 55,0,47,  200
01:52:50:125,344864774600,87.988230,  800,   3.063, 538.346, 149.541,   0.709, 223.776,  62.160, 55,0,47,  200
01:52:50:223,345111165900,88.087015,  800,   2.023, 538.546, 149.596,   0.473, 223.823,  62.173, 55,0,47,  200
01:52:50:327,345370217479,88.190876, 3000,   7.777, 539.354, 149.820,   3.528, 224.190,  62.275, 58,0,47,  200
01:52:50:423,345608274310,88.286319, 2500,   2.784, 539.619, 149.894,   0.902, 224.276,  62.299, 56,0,47,  200
01:52:50:528,345870089638,88.391288,  800,   2.126, 539.842, 149.956,   0.523, 224.331,  62.314, 56,0,47,  200
01:52:50:628,346119472163,88.491272,  800,   3.691, 540.212, 150.059,   1.363, 224.467,  62.352, 57,0,47,  200
01:52:50:723,346358132492,88.586957, 2500,   3.455, 540.542, 150.151,   1.132, 224.575,  62.382, 55,0,47,  200
01:52:50:823,346606377503,88.686485, 2500,   6.770, 541.216, 150.338,   2.931, 224.867,  62.463, 56,0,47,  200
01:52:50:928,346867728325,88.791267,  800,   3.440, 541.576, 150.438,   1.140, 224.986,  62.496, 55,0,47,  200
01:52:51:024,347107006000,88.887200,  800,   2.337, 541.801, 150.500,   0.611, 225.045,  62.512, 56,0,47,  200
01:52:51:126,347361830825,88.989366,  800,   4.015, 542.211, 150.614,   1.307, 225.178,  62.550, 56,0,47,  200
01:52:51:223,347603740399,89.086354, 2500,   2.181, 542.422, 150.673,   0.494, 225.226,  62.563, 56,0,47,  200
01:52:51:325,347858945347,89.188672, 2600,   2.647, 542.693, 150.748,   0.791, 225.307,  62.585, 56,0,47,  200
01:52:51:423,348103785757,89.286835, 2500,  10.471, 543.721, 151.034,   4.408, 225.740,  62.706, 57,0,47,  200
01:52:51:523,348351692381,89.386227, 2500,  11.941, 544.908, 151.363,   5.485, 226.285,  62.857, 57,0,47,  200
01:52:51:625,348607710511,89.488872, 2500,  10.553, 545.991, 151.664,   4.655, 226.763,  62.990, 58,0,47,  200
01:52:51:726,348858403350,89.589381,  800,   2.928, 546.285, 151.746,   0.914, 226.855,  63.015, 55,0,47,  200
01:52:51:823,349102083547,89.687079, 2500,   6.571, 546.927, 151.924,   2.816, 227.130,  63.092, 58,0,47,  200
01:52:51:923,349350890067,89.786832, 2500,   9.513, 547.876, 152.188,   4.123, 227.541,  63.206, 58,0,47,  200
01:52:52:023,349600215775,89.886793, 2500,  12.458, 549.122, 152.534,   6.093, 228.150,  63.375, 59,0,47,  200
01:52:52:123,349848360475,89.986281, 2500,  12.411, 550.356, 152.877,   5.675, 228.715,  63.532, 58,0,47,  200
01:52:52:224,350099970125,90.087158,  800,   6.159, 550.978, 153.049,   2.536, 228.971,  63.603, 57,0,47,  200
01:52:52:328,350359651925,90.191271,  800,   1.524, 551.136, 153.093,   0.253, 228.997,  63.610, 56,0,47,  200
01:52:52:423,350597383831,90.286584, 2500,   7.540, 551.855, 153.293,   3.430, 229.324,  63.701, 57,0,47,  200
01:52:52:523,350847421681,90.386831, 2500,  10.862, 552.944, 153.596,   4.785, 229.804,  63.834, 57,0,47,  200
01:52:52:623,351095331913,90.486224, 2500,   7.806, 553.720, 153.811,   3.398, 230.141,  63.928, 57,0,47,  200
01:52:52:726,351353698238,90.589810,  800,   5.626, 554.302, 153.973,   2.042, 230.353,  63.987, 56,0,47,  200
01:52:52:828,351606766200,90.691272,  800,   2.583, 554.565, 154.046,   0.812, 230.435,  64.010, 56,0,47,  200
01:52:52:928,351856188463,90.791271,  800,   2.239, 554.788, 154.108,   0.579, 230.493,  64.026, 55,0,47,  200
01:52:53:024,352095280547,90.887130, 2500,   2.907, 555.067, 154.185,   0.789, 230.569,  64.047, 55,0,47,  200
01:52:53:123,352343954677,90.986830, 2500,   6.602, 555.725, 154.368,   2.475, 230.815,  64.115, 57,0,47,  200
01:52:53:223,352593370799,91.086827, 2500,  10.257, 556.751, 154.653,   4.383, 231.254,  64.237, 57,0,47,  200
01:52:53:323,352841244348,91.186206, 2500,   8.611, 557.607, 154.891,   3.561, 231.608,  64.335, 57,0,47,  200
01:52:53:427,353102806100,91.291073,  800,   6.831, 558.323, 155.090,   3.006, 231.923,  64.423, 56,0,47,  200
01:52:53:524,353343244925,91.387471,  800,   1.619, 558.479, 155.133,   0.260, 231.948,  64.430, 55,0,47,  200
01:52:53:628,353602137750,91.491268,  800,   1.498, 558.635, 155.176,   0.181, 231.967,  64.435, 54,0,47,  200
01:52:53:728,353851543900,91.591262,  800,   1.218, 558.757, 155.210,   0.118, 231.979,  64.438, 55,0,47,  200
01:52:53:828,354100965838,91.691262,  800,   1.117, 558.868, 155.241,   0.046, 231.983,  64.440, 55,0,47,  200
01:52:53:928,354350379438,91.791258,  800,   1.041, 558.972, 155.270,   0.009, 231.984,  64.440, 55,0,47,  200
01:52:54:024,354589657688,91.887191,  800,   1.099, 559.078, 155.299,   0.020, 231.986,  64.441, 54,0,47,  200
01:52:54:123,354838188225,91.986833, 2500,   4.472, 559.523, 155.423,   1.430, 232.128,  64.480, 55,0,47,  200
01:52:54:223,355085993977,92.086185, 2500,   9.131, 560.430, 155.675,   3.774, 232.503,  64.584, 58,0,47,  200
01:52:54:323,355336573400,92.186649,  800,   5.035, 560.936, 155.816,   1.801, 232.684,  64.635, 55,0,47,  200
01:52:54:428,355597305138,92.291183,  800,   0.937, 561.034, 155.843,   0.006, 232.685,  64.635, 55,0,47,  200
01:52:54:528,355847026625,92.391303,  800,   1.081, 561.142, 155.873,   0.047, 232.690,  64.636, 54,0,47,  200
01:52:54:625,356088932450,92.488289,  800,   1.198, 561.259, 155.905,   0.064, 232.696,  64.638, 54,0,47,  200
01:52:54:727,356344344413,92.590691,  800,   1.252, 561.387, 155.941,   0.116, 232.708,  64.641, 54,0,47,  200
01:52:54:828,356595266638,92.691292,  800,   1.011, 561.489, 155.969,   0.014, 232.709,  64.641, 55,0,47,  200
01:52:54:928,356844597600,92.791255,  800,   0.945, 561.583, 155.995,   0.009, 232.710,  64.642, 55,0,47,  200
01:52:55:024,357083868938,92.887185,  800,   0.945, 561.674, 156.020,   0.019, 232.712,  64.642, 55,0,47,  200
01:52:55:128,357343468638,92.991266,  800,   2.683, 561.953, 156.098,   0.514, 232.765,  64.657, 54,0,47,  200
01:52:55:225,357587263695,93.089010, 2500,   1.361, 562.086, 156.135,   0.133, 232.778,  64.661, 54,0,47,  200
01:52:55:328,357842313875,93.191266,  800,   3.679, 562.462, 156.239,   1.185, 232.900,  64.694, 55,0,47,  200
